Level	Reference	Former Reference (Dept)	Former Reference (PRO)	Title	Description	Covering Dates	Physical Description	Note	Separated Material	Related Material	Closure Status	Closure Type	Closure Code	Record Opening Date	ID
>>>>>> 	WO 30/124				Reorganisation of the Royal Artillery: copies of correspondence and papers relating thereto.	1858-1871	 	1 vol.			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2209095
>>>>>> 	WO 30/125				Topographical Department: correspondence, principally on Establishment matters.	1858 Aug.24 - 1880 Aug.17	 	1 Folder.			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2209096
>>>>>> 	WO 30/126				Journals, with appendices, maps and plans, of the Deputy Quartermaster General (Lt-Colonel D J Gamble) in New Zealand.	1863 Jan. 3 - 1866 Aug.16	 	These Journals (except two dated 1866) and certain of the maps and plans are included in the Confidential Print entitled `Journals of the Deputy Quartermaster General in New Zealand' published by the War Office in 1865 [0270.I]. A copy of this Print forms part of WO 33/16. A Print of certain other papers on this subject forms part of WO 33/12.	For item/s extracted from this piece see		Open Document, Open Description	Normal Closure before FOI Act: 	30		C2209097
>>>>>> 	WO 30/127				Correspondence, memoranda and rough notes [of Col. George Wynne?] relating to the demolition of fortifications at Corfu.	1863-1864	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2209098
>>>>>> 	WO 30/128				Correspondence between Major-General H.F. Ponsonby (Private Secretary to Queen Victoria) and General Sir Richard Airey (Adjutant-General) on whether Foot Guards are Household Troops.	1875 Dec.22 and 24	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2209099
>>>>>> 	WO 30/129				Copies of correspondence principally between the Adjutant-General (General C H Ellice) and the General Officer Commanding, Cape of Good Hope, (Lt.-General Lord Chelmsford) and memoranda relating to the Isandlwana disaster of 21 and 22 January 1879	1879 Mar-Aug 11	 	The correspondence (except one letter) is included in the Confidential Print entitled `Correspondence relating to Military affairs in South Africa' published by the War Office in 1880 [0766]. A copy forms part of WO 33/34.			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2209100
>>>>>> 	WO 30/130				Extracts from letters relating to the duties of Gold and Silver Sticks and Field Officer in Waiting	1879-1881	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2209101
>>>>>> 	WO 30/131				Memorandum by Lord Wolseley giving his reasons for allowing British and Indian troops to parade in the procession of the 'Mecca Carpet'	1882	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2209102
>>>>>> 	WO 30/132				Memorandum by Lord Wolseley on recruiting	1890 Dec 9	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2209103
>>>>>> 	WO 30/134				Law Reports on various subjects	1803-1811	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2209104
>>>>>> 	WO 30/135				War Office Luncheon Committee: minute book	1874 Oct-1887 Oct	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2209105
>>>>>> 	WO 30/136				Letters and papers concerning the 23rd Punjab Pioneers: papers of Lt Dyas, Bengal Engineers, who raised a battalion from which the Corps of Sikh Pioneers evolved; article for Pall Mall Magazine (1897) on Bengal Cavalry in the Abyssinian campaign of 1867	1857-1933	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2209106
>>>>>> 	WO 30/137				Royal Warrant for the Pay, Promotion and Non-Effective Pay of the Army: Parts I and II; Pay and Non-Effective Pay	1884	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2209107
>>>>>> 	WO 30/138				Notes on the Administrative and Executive Establishment since the reorganisation of 1920	1920-1940	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2209108
>>>>>> 	WO 30/139				Army Medical Department: miscellaneous correspondence, papers and forms	1823-1844	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2209109
>>>>>> 	WO 30/140				Procedure to be followed on the death of the sovereign: minutes of Whitehall meeting 1935; list of WO files concerning death of King George V (Enclosure to ACS cover No 673A)	1935; c.1951	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2209110
>>>>   				Correspondence and Papers on the Re-organisation of the Royal Army Medical Corps and Nursing Services.			 								C48734
>>>>>> 	WO 30/114				Correspondence and papers on the reorganisation of the Royal Army Medical Corps and nursing services	1899-1903	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2209084
>>>>>>>	WO 30/114/1				Regulations for the entry of candidates for commissions in Medical Department of Royal Navy	1899 Nov	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233045
>>>>>>>	WO 30/114/2				Re-organisation of the Military Branch, Indian Medical Service	1899 Nov	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233046
>>>>>>>	WO 30/114/3				Royal Commission on Care and Treatment of Sick and Wounded during South African Campaign	1901	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233047
>>>>>>>	WO 30/114/4				From the Royal Institute of Public Health regarding re-organization of the Army Medical Service and proposing a member to sit on the Committee	1901 May	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233048
>>>>>>>	WO 30/114/5				From the Royal College of Surgeons of Edinburgh, to Secretary of State for War, regarding Army Medical Services	1901 July	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233049
>>>>>>>	WO 30/114/6				Notes on causes which deter candidates from joining Royal Army Medical Corps, and proposals to meet them	1901	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233050
>>>>>>>	WO 30/114/7				Events prior to re-organisation of Royal Army Medical Corps	1901	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233051
>>>>>>>	WO 30/114/8				Discussion of War Office Committee on re-organization of the Army Medical and Army Nursing Services	1901 July	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233052
>>>>>>>	WO 30/114/9				Suggestions for the re-organisation of the RAMC	1901	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233053
>>>>>>>	WO 30/114/10				Proposed scheme for re-organisation of Army Medical Services	1901	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233054
>>>>>>>	WO 30/114/11				Medical Officers, New Scheme of Service	1901 July	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233055
>>>>>>>	WO 30/114/12				Changes in the position, rank and duties of the Medical Officers of the Brigade of Guards	1901 July	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233056
>>>>>>>	WO 30/114/13				Proposed rules of pay, etc, for Medical Officers	1901	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233057
>>>>>>>	WO 30/114/14				Suggested modifications of scheme, regarding Promotions and Pay	1901	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233058
>>>>>>>	WO 30/114/15				British Government share of the Cost of final proposed scheme of Medical re-organization	1901 July	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233059
>>>>>>>	WO 30/114/16				Normal extra effective and non-effective costs involved in re-organization proposals as far as Army Estimates are concerned	1901	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233060
>>>>>>>	WO 30/114/17				Proceedings of the Army Medical Re-organisation Committee, at the War Office	1901 Dec	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233061
>>>>>>>	WO 30/114/18				Re-organisation of various branches of the Army, including RAMC	1901	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233062
>>>>>>>	WO 30/114/19				Question of Purveyor to relieve Medical Officer in charge of Hospital, to attend to duties which distract him from his essential functions	1901	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233063
>>>>>>>	WO 30/114/20				Debate on Army Supplementary Estimates, Army Sanitary Corps	1900 Dec	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233064
>>>>>>>	WO 30/114/21				Instructions for the Army Sanitary Committee	1903 May	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233065
>>>>>>>	WO 30/114/22				Proposed formation of an Army Hospital Committee	1903	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233066
>>>>>>>	WO 30/114/23				Services connected with Hospitals that are standing in the British Army Estimates proposals for financial year 1903-4	1903 Feb	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233067
>>>>>>>	WO 30/114/24				Sub-committees on Military Medical School and Medical Staff College (2 parts)	1901	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233068
>>>>>>>	WO 30/114/25				Sub-committee proposals for a Medical Staff College in London	1901 Aug	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233069
>>>>>>>	WO 30/114/26				Comparison of receipts and expenditure of Officers on probation for Medical Services, Between Netley and London	1901	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233070
>>>>>>>	WO 30/114/27				Issue of Scientific Books for use of RAMC Officers	1901 July	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233071
>>>>>>>	WO 30/114/28				Results following re-organisation of Royal Army Medical College	1903 Aug	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233072
>>>>>>>	WO 30/114/29				Army Nursing Service Reserve	1900 Dec	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233073
>>>>>>>	WO 30/114/30				League of St Bartholomew's Nurses, League News - An Army Nursing Department at the War Office	1901 May	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233074
>>>>>>>	WO 30/114/31				Proposed amalgamation of the Army Nursing Service with the Indian Nursing Service	1901	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233075
>>>>>>>	WO 30/114/32				Proposed scheme for the re-organization of the Army and Indian Nursing Services	1901	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233076
>>>>>>>	WO 30/114/33				Proposals for amalgamating the Army and Indian Nursing Services	1901-1903	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233077
>>>>>>>	WO 30/114/34				Comparison, showing how proposals of Commander-in-Chief on Nursing Scheme are met by revised approved Scheme	1901 July	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233078
>>>>>>>	WO 30/114/35				Remarks by C-in-C upon the foregoing memorandum Points raised by the Queen in respect of the proposed Nursing Service	1901 Oct	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233079
>>>>>>>	WO 30/114/36				Army report of Committee appointed by the Secretary of State to consider the re-organisation of the Army and Indian Nursing Service	1901	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233080
>>>>>>>	WO 30/114/37				Scheme for the re-organization of the Army and Indian Nursing Service	1901 July	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233081
>>>>>>>	WO 30/114/38				Advisory Board - election of members	1901 July - 1902 Jan	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233082
>>>>>>>	WO 30/114/39				Composition of Advisory Board - Re-organization of Army Medical Services	1903	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233083
>>>>>>>	WO 30/114/40				Deputation of Civil Members of the Advisory Board - Medical Services	1903 Mar	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6233084
>>>>>> 	WO 30/133				Advisory Board for Army Medical Services: Reports on Military Hospitals in Great Britain	1902-1904	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2209085
>>>>   				Chartist Riots			 								C90434
>>>>>> 	WO 30/111				Chartist riots, 1848; with some other earlier material	1806-1817; 1848	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2209081
