Level	Reference	Former Reference (Dept)	Former Reference (PRO)	Title	Description	Covering Dates	Physical Description	Note	Separated Material	Related Material	Closure Status	Closure Type	Closure Code	Record Opening Date	ID
>>>>>> 	MH 94/10				Provincial licensed houses	1857 May-1879 Dec	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210116
>>>>>> 	MH 94/11				Provincial licensed houses	1880 Feb-1900	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210117
>>>>>> 	MH 94/12	Volume No.: 1			County asylums and hospitals	1846 Jan-1847 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210118
>>>>>> 	MH 94/13	Volume No.: 2			County asylums and hospitals	1847 June-1849 Feb	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210119
>>>>>> 	MH 94/14	Volume No.: 3			County asylums and hospitals	1849 March-1851 Aug	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210120
>>>>>> 	MH 94/15	Volume No.: 4			County asylums and hospitals	1851 Aug-1855 May	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210121
>>>>>> 	MH 94/16	Volume No.: 5			County asylums and hospitals	1855 May-1858 Dec	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210122
>>>>>> 	MH 94/17	Volume No.: 6			County asylums and hospitals	1859 Jan-1861 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210123
>>>>>> 	MH 94/18	Volume No.: 7			County asylums and hospitals	1861 July-1864 May	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210124
>>>>>> 	MH 94/19	Volume No.: 8			County asylums and hospitals	1864 June-1866 Dec	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210125
>>>>>> 	MH 94/20	Volume No.: 9			County asylums and hospitals	1867 Jan-1869 Apr	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210126
>>>>>> 	MH 94/21	Volume No.: 10			County asylums and hospitals	1869 May-1871 Dec	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210127
>>>>>> 	MH 94/22	Volume No.: 11			County asylums and hospitals	1872 Jan-1874 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210128
>>>>>> 	MH 94/23	Volume No.: 12			County asylums and hospitals	1874 July-1876 Dec	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210129
>>>>>> 	MH 94/24	Volume No.: 13			County asylums and hospitals	1877 Jan-1878 Dec	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210130
>>>>>> 	MH 94/25	Volume No.: 14			County asylums and hospitals: rate aided patients	1879 Jan-1880 Dec	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210131
>>>>>> 	MH 94/26	Volume No.: 15			County asylums and hospitals: rate aided patients	1881 Jan-1882 Dec	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210132
>>>>>> 	MH 94/27	Volume No.: 16			County asylums and hospitals: rate aided patients	1883 Jan-1884 Dec	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210133
>>>>>> 	MH 94/28	Volume No.: 21			County asylums and hospitals: rate aided patients	1889	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210134
>>>>>> 	MH 94/29	Volume No.: 22			County asylums and hospitals: rate aided patients	1890	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210135
>>>>>> 	MH 94/30	Volume No.: 23			County asylums and hospitals: rate aided patients	1891	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210136
>>>>>> 	MH 94/31	Volume No.: 24			County asylums and hospitals: rate aided patients	1892	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210137
>>>>>> 	MH 94/32	Volume No.: 26			County asylums and hospitals: rate aided patients	1894	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210138
>>>>>> 	MH 94/33	Volume No.: 29			County asylums and hospitals: rate aided patients	1897	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210139
>>>>>> 	MH 94/34	Volume No.: 30			County asylums and hospitals: rate aided patients	1898	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210140
>>>>>> 	MH 94/35	Volume No.: 31			County asylums and hospitals: rate aided patients	1899	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210141
>>>>>> 	MH 94/36	Volume No.: 32			County asylums and hospitals: rate aided patients	1900	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210142
>>>>>> 	MH 94/37	Volume No.: 33			County asylums and hospitals: rate aided patients	1901	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210143
>>>>>> 	MH 94/38	Volume No.: 34			County asylums and hospitals: rate aided patients	1902	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210144
>>>>>> 	MH 94/39	Volume No.: 36			County asylums and hospitals: rate aided patients	1904	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210145
>>>>>> 	MH 94/40	Volume No.: 37			County asylums and hospitals: rate aided patients	1905	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210146
>>>>>> 	MH 94/41	Volume No.: 38			County asylums and hospitals: rate aided patients	1906	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210147
>>>>>> 	MH 94/42	Volume No.: 39			County asylums and hospitals: rate aided patients	1907	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210148
>>>>>> 	MH 94/43	Volume No.: 40			County asylums and hospitals: rate aided patients	1908	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210149
>>>>>> 	MH 94/44	Volume No.: 41			County asylums and hospitals: rate aided patients	1909	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210150
>>>>>> 	MH 94/45	Volume No.: 42			County asylums and hospitals: rate aided patients	1910	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210151
>>>>>> 	MH 94/46	Volume No.: 43			County asylums and hospitals: rate aided patients	1911	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210152
>>>>>> 	MH 94/47	Volume No.: 44			County asylums and hospitals: rate aided patients	1912	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210153
>>>>>> 	MH 94/48	Volume No.: 45			County asylums and hospitals: rate aided patients	1913	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210154
>>>>>> 	MH 94/49	Volume No.: 46			County asylums and hospitals: rate aided patients	1914	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210155
>>>>>> 	MH 94/50	Volume No.: 47			County asylums and hospitals: rate aided patients	1915	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210156
>>>>>> 	MH 94/51	Volume No.: 48			County asylums and hospitals: rate aided patients	1916	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210157
>>>>>> 	MH 94/52	Volume No.: 49			County asylums and hospitals: rate aided patients	1917	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210158
>>>>>> 	MH 94/53	Volume No.: 50			County asylums and hospitals: rate aided patients	1918	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210159
>>>>>> 	MH 94/54	Volume No.: 51			County asylums and hospitals: rate aided patients	1919	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210160
>>>>>> 	MH 94/55	Volume No.: 52			County asylums and hospitals: rate aided patients	1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210161
>>>>>> 	MH 94/56	Volume No.: 53			County asylums and hospitals: rate aided patients	1921	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210162
>>>>>> 	MH 94/57	Volume No.: 54			County asylums and hospitals: rate aided patients	1922	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210163
>>>>>> 	MH 94/58	Volume No.: 55			County asylums and hospitals: rate aided patients	1923	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210164
>>>>>> 	MH 94/59	Volume No.: 56			County asylums and hospitals: rate aided patients	1924	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210165
>>>>>> 	MH 94/60	Volume No.: 57			County asylums and hospitals: rate aided patients	1925	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210166
>>>>>> 	MH 94/61	Volume No.: 58			County asylums and hospitals: rate aided patients	1926	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210167
>>>>>> 	MH 94/62	Volume No.: 59			County asylums and hospitals: rate aided patients	1927	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210168
>>>>>> 	MH 94/63	Volume No.: 60			County asylums and hospitals: rate aided patients	1928	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210169
>>>>>> 	MH 94/64	Volume No.: 61			County asylums and hospitals: rate aided patients	1929	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210170
>>>>>> 	MH 94/65	Volume No.: 62			County asylums and hospitals: rate aided patients	1930	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210171
>>>>>> 	MH 94/66	Volume No.: 63			County asylums and hospitals: rate aided patients	1931	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210172
>>>>>> 	MH 94/67	Volume No.: 64			County asylums and hospitals: rate aided patients	1932	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210173
>>>>>> 	MH 94/68	Volume No.: 65			County asylums and hospitals: rate aided patients	1933	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210174
>>>>>> 	MH 94/69	Volume No.: 66			County asylums and hospitals: rate aided patients	1934	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210175
>>>>>> 	MH 94/70	Volume No.: 67			County asylums and hospitals: rate aided patients	1935	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210176
>>>>>> 	MH 94/71	Volume No.: 68			County asylums and hospitals: rate aided patients	1936	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210177
>>>>>> 	MH 94/72	Volume No.: 69			County asylums and hospitals: rate aided patients	1937	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210178
>>>>>> 	MH 94/73	Volume No.: 70			County asylums and hospitals: rate aided patients	1938	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210179
>>>>>> 	MH 94/74	Volume No.: 71			County asylums and hospitals: rate aided patients	1939	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210180
>>>>>> 	MH 94/75	Volume No.: 72			County asylums and hospitals: rate aided patients	1940	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210181
>>>>>> 	MH 94/76	Volume No.: 73			County asylums and hospitals: rate aided patients	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210182
>>>>>> 	MH 94/77	Volume No.: 74			County asylums and hospitals: rate aided patients	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210183
>>>>>> 	MH 94/78	Volume No.: 75			County asylums and hospitals: rate aided patients	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210184
>>>>>> 	MH 94/79	Volume No.: 76			County asylums and hospitals: rate aided patients	1944	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210185
>>>>>> 	MH 94/80	Volume No.: 77			County asylums and hospitals: rate aided patients	1945	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210186
>>>>>> 	MH 94/81	Volume No.: 78			County asylums and hospitals: rate aided patients	1946	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210187
>>>>>> 	MH 94/82	Volume No.: 79			County asylums and hospitals: rate aided patients	1947	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210188
>>>>>> 	MH 94/83	Volume No.: 17			County asylums and hospitals: pauper patients	1885	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210189
>>>>>> 	MH 94/84	Volume No.: 18			County asylums and hospitals: pauper patients	1886	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210190
>>>>>> 	MH 94/85	Volume No.: 19			County asylums and hospitals: pauper patients	1887	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210191
>>>>>> 	MH 94/86	Volume No.: 20			County asylums and hospitals: pauper patients	1888	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210192
>>>>>> 	MH 94/87	Volume No.: 25			County asylums and hospitals: pauper patients	1893	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210193
>>>>>> 	MH 94/88	Volume No.: 27			County asylums and hospitals: pauper patients	1895	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210194
>>>>>> 	MH 94/89	Volume No.: 28			County asylums and hospitals: pauper patients	1896	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210195
>>>>>> 	MH 94/90	Volume No.: 35			County asylums and hospitals: pauper patients	1903	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210196
>>>>>> 	MH 94/91	Volume No.: 80			County asylums and hospitals: Health Service patients	1948	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210197
>>>>>> 	MH 94/92	Volume No.: 81			County asylums and hospitals: Health Service patients	1949	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210198
>>>>>> 	MH 94/93	Volume No.: 82			County asylums and hospitals: Health Service patients	1950	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210199
>>>>>> 	MH 94/94	Volume No.: 83			County asylums and hospitals: Health Service patients	1951	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210200
>>>>>> 	MH 94/95	Volume No.: 84			County asylums and hospitals: Health Service patients	1952	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210201
>>>>>> 	MH 94/96	Volume No.: 85			County asylums and hospitals: Health Service patients	1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210202
>>>>>> 	MH 94/97	Volume No.: 86			County asylums and hospitals: Health Service patients	1954	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210203
>>>>>> 	MH 94/98	Volume No.: 87			County asylums and hospitals: Health Service patients	1955	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210204
>>>>>> 	MH 94/99	Volume No.: 88			County asylums and hospitals: Health Service patients	1956	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210205
>>>>>> 	MH 94/100	Volume No.: 89			County asylums and hospitals: Health Service patients	1957	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210206
>>>>>> 	MH 94/101	Volume No.: 90			County asylums and hospitals: Health Service patients	1958	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210207
>>>>>> 	MH 94/102	Volume No.: 91			County asylums and hospitals: Health Service patients	1959	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210208
>>>>>> 	MH 94/103	Volume No.: 92			County asylums and hospitals: Health Service patients	1960	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210209
>>>>>> 	MH 94/104				'M' schedules	1948	 	These schedules are listed alphabetically under institution and contain the patients' names, with dates of admission, and discharge or death.			Open Document, Open Description	Normal Closure before FOI Act: 	30		C210210
>>>>>> 	MH 94/105	Volume No.: 1			Private patients in county asylums and hospitals	1883 May-1889 Dec	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210211
>>>>>> 	MH 94/106	Volume No.: 2			Private patients in county asylums and hospitals	1890 Jan-1900 Dec	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210212
>>>>>> 	MH 94/107				Admission of private patients to county asylums and hospitals and record of consequent formalities	1916-1917	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210213
>>>>>> 	MH 94/108				Private patients	1901-1908	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210214
>>>>>> 	MH 94/109				Private patients	1909-1916	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210215
>>>>>> 	MH 94/110				Private patients	1917-1923 Apr	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210216
>>>>>> 	MH 94/111				Private patients	1923 May-1928 Dec	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210217
>>>>>> 	MH 94/112				Private patients	1929-1934	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210218
>>>>>> 	MH 94/113				Private patients	1935-1947	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210219
>>>>>> 	MH 94/114	Volume No.: 9			Private patients	1948-1960	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210220
>>>>>> 	MH 94/115				Voluntary boarders in licensed houses and hospitals	1896-1908	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210221
>>>>>> 	MH 94/116				Voluntary boarders in licensed houses and hospitals	1909-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210222
>>>>>> 	MH 94/117				Voluntary boarders in licensed houses and hospitals	1921-1927	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210223
>>>>>> 	MH 94/118				Voluntary boarders in licensed houses and hospitals	1928-1930	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210224
>>>>>> 	MH 94/119				Voluntary patients, private	1931-1935	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210225
>>>>>> 	MH 94/120				Voluntary patients, private	1936-1937	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210226
>>>>>> 	MH 94/121				Voluntary patients, private	1938	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210227
>>>>>> 	MH 94/122				Voluntary patients, private	1939	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210228
>>>>>> 	MH 94/123				Voluntary patients, private	1940	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210229
>>>>>> 	MH 94/124				Voluntary patients, private	1941-1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210230
>>>>>> 	MH 94/125				Voluntary patients, private	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210231
>>>>>> 	MH 94/126				Voluntary patients, private	1944	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210232
>>>>>> 	MH 94/127				Voluntary patients, private	1945	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210233
>>>>>> 	MH 94/128				Voluntary patients, private	1946	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210234
>>>>>> 	MH 94/129				Voluntary patients, private	1947	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210235
>>>>>> 	MH 94/130				Voluntary patients, private	1948	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210236
>>>>>> 	MH 94/131				Voluntary patients, private	1949	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210237
>>>>>> 	MH 94/132				Voluntary patients, private	1950	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210238
>>>>>> 	MH 94/133				Voluntary patients, private	1951	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210239
>>>>>> 	MH 94/134				Voluntary patients, private	1952	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210240
>>>>>> 	MH 94/135				Voluntary patients, private	1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210241
>>>>>> 	MH 94/136				Voluntary patients, private	1954	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210242
>>>>>> 	MH 94/137				Voluntary patients, private	1955	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210243
>>>>>> 	MH 94/138				Voluntary patients, private	1956	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210244
>>>>>> 	MH 94/139				Voluntary patients, rate-aided	1931-1934	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210245
>>>>>> 	MH 94/140				Voluntary patients, rate-aided	1935-1936	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210246
>>>>>> 	MH 94/141				Voluntary patients, rate-aided	1937-1938 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210247
>>>>>> 	MH 94/142				Voluntary patients, rate-aided	1938 July-Dec	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210248
>>>>>> 	MH 94/143				Voluntary patients, rate-aided	1939 Jan-July	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210249
>>>>>> 	MH 94/144				Voluntary patients, rate-aided	1939 Aug-Dec	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210250
>>>>>> 	MH 94/145				Voluntary patients, rate-aided	1940	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210251
>>>>>> 	MH 94/146				Voluntary patients, rate-aided	1941-1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210252
>>>>>> 	MH 94/147				Voluntary patients, rate-aided	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210253
>>>>>> 	MH 94/148				Voluntary patients, rate-aided	1944	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210254
>>>>>> 	MH 94/149				Voluntary patients, rate-aided	1945	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210255
>>>>>> 	MH 94/150				Voluntary patients, rate-aided	1946 Jan-July	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210256
>>>>>> 	MH 94/151				Voluntary patients, rate-aided	1946 Aug-Dec	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210257
>>>>>> 	MH 94/152				Voluntary patients, rate-aided	1947	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210258
>>>>>> 	MH 94/153				Voluntary patients, rate-aided	1948	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210259
>>>>>> 	MH 94/154				Health Service voluntary patients	1949	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210260
>>>>>> 	MH 94/155				Health Service voluntary patients: A to K	1950	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210261
>>>>>> 	MH 94/156				Health Service voluntary patients: L to Z	1950	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210262
>>>>>> 	MH 94/157				Rate-aided (not indexed)	1934	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210263
>>>>>> 	MH 94/158	Volume No.: 1			Temporary rate-aided patients	1931-1948	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210264
>>>>>> 	MH 94/159	Volume No.: 2			Health Service temporary patients	1949	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210265
>>>>>> 	MH 94/160	Volume No.: 3			Health Service temporary patients	1950	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210266
>>>>>> 	MH 94/161	Volume No.: 4			Health Service temporary patients	1951	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210267
>>>>>> 	MH 94/162	Volume No.: 5			Health Service temporary patients	1952	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210268
>>>>>> 	MH 94/163	Volume No.: 6			Health Service temporary patients	1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210269
>>>>>> 	MH 94/164	Volume No.: 7			Health Service temporary patients	1954	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210270
>>>>>> 	MH 94/165	Volume No.: 8			Health Service temporary patients	1955	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210271
>>>>>> 	MH 94/166	Volume No.: 9			Health Service temporary patients	1956	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210272
>>>>>> 	MH 94/167	Volume No.: 10			Health Service temporary patients	1957	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210273
>>>>>> 	MH 94/168	Volume No.: 11			Health Service temporary patients	1958	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210274
>>>>>> 	MH 94/169	Volume No.: 12			Health Service temporary patients	1959	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210275
>>>>>> 	MH 94/170	Volume No.: 13			Health Service temporary patients	1960	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210276
>>>>>> 	MH 94/171				Temporary private patients	1931-1959	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210277
>>>>>> 	MH 94/172				Mental deficiency patients	1887-1914	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210278
>>>>>> 	MH 94/173				Mental deficiency patients	[c.1893]-1916	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210279
>>>>>> 	MH 94/174				Mental deficiency patients	1917-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210280
>>>>>> 	MH 94/175				Mental deficiency patients	1921-1923	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210281
>>>>>> 	MH 94/176				Mental deficiency patients	1924-1926	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210282
>>>>>> 	MH 94/177				Mental deficiency patients	1927-1928	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210283
>>>>>> 	MH 94/178				Mental deficiency patients	1929-1930	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210284
>>>>>> 	MH 94/179				Mental deficiency patients	1931-1932	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210285
>>>>>> 	MH 94/180				Mental deficiency patients	1933-1934	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210286
>>>>>> 	MH 94/181				Mental deficiency patients	1935-1936	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210287
>>>>>> 	MH 94/182				Mental deficiency patients	1937	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210288
>>>>>> 	MH 94/183				Mental deficiency patients	1938	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210289
>>>>>> 	MH 94/184				Mental deficiency patients	1939	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210290
>>>>>> 	MH 94/185				Mental deficiency patients	1940	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210291
>>>>>> 	MH 94/186				Mental deficiency patients	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210292
>>>>>> 	MH 94/187				Mental deficiency patients	1942-1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C210293
