Level	Reference	Former Reference (Dept)	Former Reference (PRO)	Title	Description	Covering Dates	Physical Description	Note	Separated Material	Related Material	Closure Status	Closure Type	Closure Code	Record Opening Date	ID
>>>>>> 	WO 43/122	102,644			American War. Claim by Lieut. Colonel R. Nichol, late Quartermaster General, Upper Canada militia to indemnification for loss of property sustained during the war.	1818	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322875
>>>>>> 	WO 43/123	102,878			Widows' pensions. Extension to widows of half pay officers and on remarriage. Royal warrant 18 June 1818 and draft annual amendments.	1818-1826	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322876
>>>>>> 	WO 43/124	103,360			Proposal to recruit in excess of establishment to meet shortages in regiments abroad. Returns.	1818-1820	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322877
>>>>>> 	WO 43/125	105,572 33,520 93,603			Powers of Commissioners, Chelsea Hospital, to withold pensions from miscreants. Legal opinions. Case of two soldiers of 97th regiment who shot off their own arms.	1811-1817	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322878
>>>>>> 	WO 43/126	107,000			Annuities for officers' widows under will of Colonel John Drouly, late Governor of Cowes Castle, Isle of Wight. Legal opinions on administration of legacy. Draft Regulating Bill.	1818-1827	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322879
>>>>>> 	WO 43/127	107,565			Retrospective claim for pension for wounds received in Holland 1799. Case of Lieut. Colonel C.A. West, late 3rd Guards regiment and 1st Royal Veteran battalion, Governor of Landguard Fort.	1819-1825	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322880
>>>>>> 	WO 43/128	107,604			Retrospective claim for special pension for injury from a fall from his horse. Case of Major J. Macdonnell, late 17th Dragoons.	1819-1820	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322881
>>>>>> 	WO 43/129	109,468			Pension for widow of Lieut. W.F. Fortescue, 27th Foot and 3rd Royal Veteran battalion, wounded at Waterloo. Doubt on validity of mixed marriage. Royal warrant 21 April 1822.	1821-1826	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322882
>>>>>> 	WO 43/130	110,699			Delay in payments of allowances to retired and officiating army chaplains. Lord Palmerston's protest to Audit Office (Commissioners for Auditing Public Accounts).	1811-1820	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322883
>>>>>> 	WO 43/131	111,285			Bribe of 1000 guineas offered for paymastership of 15th Hussars. Bill of Indictment preferred.	1819	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322884
>>>>>> 	WO 43/132	111,496			Illicit distillation and smuggling in Scotland. Militia not empowered to assist in suppression.	1819	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322885
>>>>>> 	WO 43/133	111,509			Lord Palmerston considers one superintendent sufficient for examination and settlement of arrear accounts.	1819	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322886
>>>>>> 	WO 43/134	111,731			Half pay. Legal opinion on case of reduced British establishment officer who served in the Irish militia.	1820	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322887
>>>>>> 	WO 43/135	111,832			Half pay. Rates for reduced officers of the Foot Guards. Royal warrant 15th February 1819.	1819	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322888
>>>>>> 	WO 43/136	112,201			Half pay. Amendments to regulations respecting half pay officers holding Crown appointments (civil). Appropriation Act, 24 July 1820.	1819-1820	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322889
>>>>>> 	WO 43/137	112,358			Ilfracombe, Devon. Local clergyman, Revd R. Frizell, reports on distress of troops and Irish passengers in ships delayed in passage.	1819	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322890
>>>>>> 	WO 43/138	112,526			Compensation to field officers of three regiments of Guards for loss of rent from premises let in Scotland Yard and the Savoy. Compensation limited to existing majors.	1819-1821	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322891
>>>>>> 	WO 43/139	113,679			Gunpowder, arms and ammunition. Privy Council's further prohibition against export. Order acknowledged by Lieut. Governor of Jersey.	1819	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322892
>>>>>> 	WO 43/140	114,674			Orders of the Bath. Fees payable by K.C.Bs.	1820	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322893
>>>>>> 	WO 43/141	114,824			Trading privileges of discharged soldiers and local militiamen in corporate towns. Case of Stephen Meeks, flesher of Haddington.	1820	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322894
>>>>>> 	WO 43/142	114,825			Trading privileges of discharged soldiers and local militiamen in corporate towns. 'Begging protection' refused to Charles Spottiswood, pedlar of Peebles.	1820	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322895
>>>>>> 	WO 43/143	114,955			Establishments. Salaries of clerks, Commander-in-Chief's office.	1820	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322896
>>>>>> 	WO 43/144	120,775			Mutiny Act. Proposed amendments.	1820-1821	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322897
>>>>>> 	WO 43/145	120,962			Salary increases granted for long service in public departments.	1821	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322898
>>>>>> 	WO 43/146	122,233			Scotland. Post of Deputy Judge Advocate in North Britain abolished and holder, Gilbert Hutcheson, placed on half pay. His clerk, John Hay, receives, under protest, one year's termination pay.	1821-1823	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322899
>>>>>> 	WO 43/147	122,237			War Office establishments. Reductions in strength. Superannuation of some senior officers with deductions from salary of ten per cent. Privy Council Order, 28 February 1822. Public Salaries Act, 5 August 1822. Superannation Act, 24 June 1824.	1821-1826	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322900
>>>>>> 	WO 43/148	122,238			War Office establishments, reductions. Correspondence with the Office for Military Boards.	1821-1827	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322901
>>>>>> 	WO 43/149	123,309			Royal African Corps. Disbandment at the Cape. Miscreants of the Corps, not permitted to return to England, formed into independent companies to serve in Sierra Leone on the establishment of 2nd West India regiment. Request by regiment for replacement of accoutrements 19 years old.	1821-1823	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322902
>>>>>> 	WO 43/150	123,553			Botanical Gardens, St. Vincent, West Indies, closed and proposal to transfer plants to Trinidad. Letters of protest from superintendent, George Caley. He brings to England collection of clove berries and other seeds for the botanical garden, Chelsea.	1821-1824	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322903
>>>>>> 	WO 43/151	123,614			Ireland. Army list, Irish establishment. Insertions.	1821	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322904
>>>>>> 	WO 43/152	123,754			Ireland. Clothing for line regiments and militia of the Irish establishment. Patterns to be submitted to Board of General Officers. Trousers (trowsers) and short boots substituted for waistcoats, breeches and shoes.	1822-1825	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322905
>>>>>> 	WO 43/153	123,994			Mutiny Act. Amended clause on examination of soldiers before magistrates respecting legal settlements of their families.	1822	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322906
>>>>>> 	WO 43/154	124,407			Isle of Man. Veterans company raised for service in the island. Question of regimental schools for soldiers' children.	1822	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322907
>>>>>> 	WO 43/155	124,723			Edinburgh Police Act of July 1822. Clauses on billetting of troops.	1822	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322908
>>>>>> 	WO 43/156	125,000 [Part 1]			Regiments. Reductions in strength of cavalry and infantry at home and abroad (except India). Disbandment of 18th and 19th Dragoons. Disposal of equipment. Detailed returns.	1821-1822	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322909
>>>>>> 	WO 43/157	125,000 [Part 2]			2nd Ceylon regiment disbanded and two companies attached to 45th Foot. Half pay and retirement terms of individual officers.	1821-1825	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322910
>>>>>> 	WO 43/158	125,000 [Part 3]			Royal Veteran companies reduced or disbanded at home and abroad. Correspondence and returns from New South Wales respecting pension arrangements for officers and men.	1821-1828	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322911
>>>>>> 	WO 43/159	125,255 with 145,337			Ireland. Concordatum Fund for widows of clergy and reduced gentry. Eligibility defined by C.J.Fox. Annuitants named.	1821-1824	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322912
>>>>>> 	WO 43/160	125,855			Pensions of widows of sergeant majors of Guards regiments. Correspondence of Lord Palmerston and Duke of York. Case of widow of Surgeon Major John Charlton, Grenadier Guards.	1823	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322913
>>>>>> 	WO 43/161	126,003			Pensions. Draft warrant to enable reduced adjutants (N.C.Os.) of local militia to draw allowances as well as their Chelsea and Kilmainham pensions.	1820-1822	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322914
>>>>>> 	WO 43/162	126,047			Pensions and allowances of reduced adjutants (161 above). Legal opinion on amendment of militia Pay and Clothing Act. Cases of Adjutant, C.R. Henderson, 1st Oxfordshire militia and others.	1820-1823	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322915
>>>>>> 	WO 43/163	126,051			Pensions and allowances of reduced adjutants (161-2 above). Draft affidavits. Half pay establishments 1817-19.	1820	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322916
>>>>>> 	WO 43/164	127,074			Trading privileges of discharged local militiamen in corporate towns in Scotland. Legal opinion. Claim of David Jack, wright of the Perthshire local militia.	1822-1823	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322917
>>>>>> 	WO 43/165	127,144			Trading privileges (110, 164 above). Legal opinion. Claim of John Stewart, publican, of the Perthshire local militia.	1822-1824	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322918
>>>>>> 	WO 43/166	[128,693 not in original index]			Service details of Baron Charles Ferdinand de St. Clair.	1821	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322919
>>>>>> 	WO 43/167	129,097			Trading privileges (110, 164-65 above). Claim of John Monat, Ayrshire local militia.	1823	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322920
>>>>>> 	WO 43/168	129,171			Pensioned soldiers not exempt from payment of local taxes. Claim by James Stubbs and others of Sandbach, Cheshire.	1823	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322921
>>>>>> 	WO 43/169	129,204			Trading privileges (110, 164-65, 167 above). Claim of James McVail, tailor of Kilmarnock.	1823	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322922
>>>>>> 	WO 43/170	129,209			Trading privileges (110, 164-65, 167, 169 above). Legal opinion on limited service. Claim of James Thomson of Haddington, and the Lochaber Regiment of Fencible Infantry.	1824	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322923
>>>>>> 	WO 43/171	129,343			Trading privileges (110, 164-65, 167, 169-70 above). Legal opinion on claim of Aulay McCaulay, shoemaker of Dumbarton local militia.	1824	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322924
>>>>>> 	WO 43/172	129,401			Legal opinion on powers of Chelsea Hospital to restore soldiers' pensions after forfeiture on conviction for felony. Case of David Blackshaw, late 2nd Veterans battalion.	1824-1825	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322925
>>>>>> 	WO 43/173	129,649			Unsuccessful claim to a pension by the widow of John Wilkinson, solicitor to the Grenadier Guards.	1823	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322926
>>>>>> 	WO 43/174	129,650			Pensions. Draft warrants to simplify methods of payment to relatives of officers.	1823	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322927
>>>>>> 	WO 43/175	129,778			Regulations respecting widows of half-pay officers.	1824	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322928
>>>>>> 	WO 43/176	129,938			Compassionate Fund. Letter from Lord Liverpool to Lord Palmerston proposing that distressed females in receipt of a special allowance from the 'Minister's Lady for the time being' should not be debarred from payment from the Fund.	1824	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322929
>>>>>> 	WO 43/177	130,260			Ordnance department to take over total management of the Barrack department. Detailed Treasury minute.	1822-1823	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322930
>>>>>> 	WO 43/178	130,417			Riots at Lynn, (Norfolk) election, 27th June 1822. Mob demolishes market place inn. Detachment of 7th Dragoon Guards from Norwich barracks, and Suffolk Yeomanry, sent to assistance of Mayor.	1822	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322931
>>>>>> 	WO 43/179	130,893			Canadian command. Cost of soldiers' rations. Correspondence between Lord Palmerston and Earl of Dalhousie.	1822	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322932
>>>>>> 	WO 43/180	130,903			Claim by the son of G.S. Kielland, British Vice Consul at Stavanger, Norway, for expenses arising from services rendered to troops of 79th Foot captured by the French Privateer Marsouin in 1798.	1822-1824	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322933
>>>>>> 	WO 43/181	131,082			Kensington stables (1763). Allowance of 2d a day abolished for royal mounted escort of Light Dragoons, but extra oats for horses continued at request of Duke of York.	1822	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322934
>>>>>> 	WO 43/182	131,415			Arrears of pensions of deceased War Office clerks. Cases of Thomas Harris and John Johnson.	1822-1832	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322935
>>>>>> 	WO 43/183	131,420			Formation of the Royal African Colonial Corps for defence of the western coast and Gold Coast forts. Proposal to transfer troops of the late African Company, and deserters sentenced to transportation, to new corps. Officers to be recruited from 2nd West India regiment.	1822-1824	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322936
>>>>>> 	WO 43/184	131,692			Ireland. Lord Palmerston's proposal to abolish Irish Medical Board and to place establishment under Army Medical department in London. Question of recommissioning redundant officers for general service abroad.	1822-1825	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322937
>>>>>> 	WO 43/185	131,718			Ireland. Army estimates. Examination of Irish establishment accounts. Warrant forms for agents and paymasters. Instructions to commanding officers on claiming of allowances.	1822-1823	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322938
>>>>>> 	WO 43/186	131,718			Ireland. Army estimates. Examination of Irish establishment accounts. Warrant forms for agents and paymasters. Instructions to commanding officers on claiming of allowances.	1822-1823	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3347895
>>>>>> 	WO 43/187	132,016 [not in original index]			Oath taking. Officers cannot be exempted. Legal opinion.	1822	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322939
>>>>>> 	WO 43/188	132,522			Pensions. Listed services of Army Pay Office. Death returns of officers, widows and relatives in 1822 (named).	1822	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322940
>>>>>> 	WO 43/189	132,565			Additional pay of 1d per day after seven (infantry) and ten (cavalry) years service discontinued under royal warrant of 24 December 1822.	1822	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322941
>>>>>> 	WO 43/190	132,616			Ireland. Reduction in strength of Irish militia through discharge of supernumerary sergeants, corporals and drummers.	1822-1823	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322942
>>>>>> 	WO 43/191	132,807			Curate of Hurstpierpoint, Sussex, claims for funeral expenses of American Loyalist officer, Captain William Fortune. Legal opinion on liability of Secretary at War to pay.	1822	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322943
>>>>>> 	WO 43/192	132,993			Jamaica. High mortality rate of troops stationed at Up Park. Proposal to re-site barracks. Medical report and Treasury minute.	1822-1825	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322944
>>>>>> 	WO 43/193	133,063			Claim to arrears of half pay and pension by widow of Paymaster Michael Byrne, 1st Royal Dragoons.	1822	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322945
>>>>>> 	WO 43/194	133,088			India. Additional allowance granted to colonels of cavalry regiments for upkeep of saddlery and horse equipment. Royal warrant of 8 December 1823.	1823	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322946
>>>>>> 	WO 43/195	133,113			Ireland. Yeomanry estimates and returns. Irish Militia Pay and Clothing Act of 5 August 1822. Proposals for reorganisation of the Irish yeomanry force.	1822-1823	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322947
>>>>>> 	WO 43/196	133,152			Ireland. Abolition of office of Muster Master General (agent for half pay and pensions) and transfer of fees to Irish exchequer.	1822-1823	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322948
>>>>>> 	WO 43/197	133,186			Deceased officers' estates. Disposal of unclaimed balances with regimental agents. Legal opinion and draft bill.	1823	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322949
>>>>>> 	WO 43/198	133,913			Courts martial. Form of warrant for convening in Scotland and Ireland. Powers of general officer commanding in Ireland to appoint deputy judge advocates. Royal warrant of 31 March 1823.	1823-1824	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322950
>>>>>> 	WO 43/199	133,974			Courts martial. Proposal to amend Mutiny Act to empower hard labour (the treadmill) for imprisoned soldiers.	1823	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322951
>>>>>> 	WO 43/200	134,185			Ireland. Consolidation of British and Irish pay and clothing regulations.	1823	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322952
>>>>>> 	WO 43/201	134,241			Parliaments of George I and II. List of M.Ps. holding military offices.	1823	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322953
>>>>>> 	WO 43/202	134,282			Establishments. Details of articles to be supplied by the Stationery Office.	1823	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322954
>>>>>> 	WO 43/203	134,386			Clothing, change of pattern. Grey cloth trousers (trowsers) and half boots substituted for breeches, leggings and shoes. Detailed uniform lists for colonels of infantry.	1823	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322955
>>>>>> 	WO 43/204	134,784			Out-pensioners (except the insane) not eligible for free admission to military hospitals.	1823	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322956
>>>>>> 	WO 43/205	134,836			Regimental pay warrants discontinued and notification by War Office to Paymaster General substituted.	1823	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322957
>>>>>> 	WO 43/206	135,063			Ireland. Transfer to War Office of notifications for commissions. Fees hitherto payable to Muster Master General's office to be placed to public funds.	1823	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322958
>>>>>> 	WO 43/207	135,098			3rd Royal Veteran battalion. Service at St. Helena allowed to reckon with that of East India for pension.	1821	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322959
>>>>>> 	WO 43/208	135,385			Clothing. Permission to 1st West India regiment to wear same pattern of greatcoat as regiments of the line. Comparative details of uniforms.	1823	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322960
>>>>>> 	WO 43/209	135,584			Cashiered officers 1784-1792. List of names and regiments.	none	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322961
>>>>>> 	WO 43/210	135,780			Royal Veteran battalions given regimental colours.	1823	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322962
>>>>>> 	WO 43/211	135,861			Canada. Army estimates and abstract of warrants. War office circular on rates of command money.	1823	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322963
>>>>>> 	WO 43/212	136,080			Ceylon. Disposal of balances of deceased officers' estates. Correspondence of War Office with Supreme Court, Colombo. Officers named: Lieut. Charles Barbier and Captain Alexander McBean of 2nd Ceylon regiment; Ensign James Roskrow, 73rd regiment.	1823	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322964
>>>>>> 	WO 43/213	136,268			Payment for attendance on troops to R.C. chaplain at King's General Hospital, Phoenix Park, Dublin, discontinued on change of status of hospital.	1826	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322965
>>>>>> 	WO 43/214	136,419			Mutiny Act. Amendment of 18 July 1823, and printed copies of East India Company's Rules and Articles of War. List of courts and judges (named) in India.	1823	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322966
>>>>>> 	WO 43/215	136,635			Transfer of some regimental commuted allowances (lodging, fuel, candles and straw) from Office of Ordnance to War Office, with special reference to Irish militia. Printed copies of Barrack Regulations, Dublin 1814 and Regulations for the Government of the Temporary Quarters in Ireland, 1825.	1823-1825	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322967
>>>>>> 	WO 43/216	136,785			Clothing. Colonels' off reckonings. Proposals to fix an annual inspection date and to regulate liability of succeeding colonels.	1823-1824	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322968
>>>>>> 	WO 43/217	136,988			Tollgate fees, Abergavenny. Troop commander of detachment of 2nd Dragoon Guards claims exemption for officers 'dressed in Regimentals, and their Batmen whilst exercising their chargers'. Legal opinion upholds claim.	1823	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322969
>>>>>> 	WO 43/218	138,787			Two letters jointly signed by Lord Liverpool and George Canning to Lord Palmerston urging greater alacrity in presentation of bills.	1824-1825	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322970
>>>>>> 	WO 43/219	138,856			Army officers on full or half pay not exempt from service as sheriffs.	1823	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322971
>>>>>> 	WO 43/220	139,907			Ireland. Conversion of Royal Military Infirmary, Phoenix Park, Dublin into a military general hospital.	1824-1825	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322972
>>>>>> 	WO 43/221	139,908			Separation of Malta command from that of the Ionian Islands. Appointments of senior civil and military staff officers (named). Treasury minute.	1824-1826	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322973
>>>>>> 	WO 43/222	140,659			Decision to augment 2nd West India regiment by recruitment of black labourers, and Royal African Colonial Corps by 'negroes' from Sierra Leone and the Gold Coast.	1824	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322974
>>>>>> 	WO 43/223	141,500 [not in original index]			English and Scottish yeomanry cavalry returns for 1825-6. Regiments named with complements: Herefordshire; North Somerset; Wiltshire; Royal Linlithgowshire; Renfrewshire; Roxburghshire; Louth.	1827	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322975
>>>>>> 	WO 43/224	140,826			Ireland. Decision to pay regiments in silver coins instead of in tokens to encourage circulation of the new currency. List of regiments stationed in Ireland 1824.	1824-1825	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322976
>>>>>> 	WO 43/225	140,941			Half pay. Treasury rules that officers entering Holy Orders after June 1824 are disqualified from receipt of half pay on ground that it is a retaining fee for future service.	1824-1825	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322977
>>>>>> 	WO 43/226	140,987			Death of Chaplain General, Archdeacon John Owen. Correspondence on appointment of a successor with Archbishops of Canterbury and York and Bishop of London. Dean of Carlisle, Dr. Robert Hodgson appointed against protests of Assistant Chaplain General, Dr.Dakins.	1824	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322978
>>>>>> 	WO 43/227	141,420			The 2nd battalion of 60th Foot to be converted from a foreign to a British corps and trained as a rifle battalion. Foreign officers placed on half pay.	1824	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322979
>>>>>> 	WO 43/228	142,125			India. Disgreement between Treasury and East India Company on extent of charges to be met by the Company for the cost of transport and maintenance of British forces serving in India.	1824-1827	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322980
>>>>>> 	WO 43/229	142,623			Publican of Ship Inn, Newhaven, Sussex, convicted by magistrates for refusal to give access to two billetted soldiers of 12th Lancers after he had gone to bed.	1824	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3322981
